174.256,146.0,13.8617049456,220.8038,403,30.579370588,
158.9118,140.0,13.9395990172,317.6982,481,32.3109163714,
177.242,148.0,11.9370028064,200.523,371,29.0834948209,
188.4058,177.0,8.26271906578,25.8068,75,7.9375735436,
181.797,164.0,7.87919989593,231.3362,457,32.3352712925,
185.6572,177.0,5.59974000825,163.9642,345,24.9389398002,
186.1713,177.0,5.5297519212,128.75,273,20.4196351583,
187.9332,177.0,7.62285627308,17.9648,49,4.1443408354,
170.268,133.0,16.1763152788,261.3484,459,38.1730299746,
188.2598,179.0,6.31383433105,57.5638,149,12.5080825693,
177.889,147.0,13.4340492406,234.39,429,30.9341995209,
186.5749,177.0,6.33409740926,122.0232,261,19.7133320816,
188.6476,177.0,8.25023722326,46.602,165,15.0238742008,
187.4916,178.0,6.24185304537,76.3076,253,22.3385716249,
154.3171,140.0,12.9542868422,720.4646,889,49.6522078748,
176.2446,146.0,14.2266078473,225.8008,417,28.4744432669,
186.726,178.0,6.17478129167,21.8806,59,5.39126549522,
185.8803,178.0,5.57610723624,118.2958,339,42.5873091702,
177.6239,148.0,12.7506803266,283.041,869,164.212495015,
177.8351,150.0,12.8490897728,90.8936,197,24.0984455731,
180.1873,155.0,11.2660649168,238.5842,439,30.9263174394,
188.0679,177.0,8.25734155706,68.4234,149,13.51283584,
154.7163,123.0,20.6422676639,220.729,453,28.1656485635,
183.7162,166.0,9.76498118585,71.8434,159,16.0389362627,
174.2834,153.0,12.6194169612,213.9744,343,26.4997083878,
173.9775,162.0,9.24355958222,152.2632,319,32.2831151805,
158.0231,125.0,16.1612241612,201.4032,367,29.7700895155,
187.5462,176.0,8.13425261226,58.0594,201,18.7732275233,
181.3085,147.0,14.9089143719,100.8776,233,23.8548992503,
175.7143,163.0,9.21958109189,239.6542,601,65.0639348822,
