181.417,168.0,6.24220401781,796.34,1095,143.871735932,
160.355,134.0,12.0907805786,859.836,1237,126.397741689,
167.815,153.0,9.46946540202,779.994,1037,135.892339607,
167.55,158.0,6.50042306316,1101.704,1501,172.126512728,
156.351,145.0,13.8881891908,909.67,1275,104.264831559,
153.623,125.0,12.61225083,776.552,1021,85.3641569747,
170.483,159.0,9.82363023531,417.264,935,125.929957929,
184.529,173.0,6.59796627757,647.99,1069,174.275368024,
188.757,183.0,2.9030933502,509.144,1093,198.799464949,
171.878,155.0,10.6024108579,302.372,599,79.4842224344,
188.879,183.0,2.73648661608,1089.418,1801,236.041295701,
141.308,99.0,18.7059652518,1137.532,1679,171.50439346,
180.153,171.0,7.87575970939,761.148,1169,149.334182611,
178.364,164.0,8.45065109918,647.91,1093,111.183559486,
122.594,80.0,28.4332756467,677.794,1027,111.463920459,
189.954,183.0,3.53777952959,830.864,1261,255.785452096,
183.938,170.0,7.31766055512,914.62,1359,221.00396286,
187.976,181.0,4.46401433689,651.056,1079,162.339092224,
160.201,149.0,11.5003738635,652.324,1019,103.555236584,
180.374,166.0,8.41166594677,1080.472,1871,326.802266234,
184.781,180.0,4.59641588632,363.836,725,99.6819998997,
157.244,140.0,16.7203009542,683.956,1083,118.121048353,
142.961,128.0,16.6534524649,722.776,1109,137.660937902,
186.96,183.0,2.1397196078,713.214,1099,115.522596075,
188.773,182.0,4.12425399315,611.606,1217,182.664864613,
153.509,141.0,15.9954343173,746.566,1179,131.213382107,
156.935,138.0,13.7410616402,940.106,1335,168.155965591,
186.158,177.0,5.02285138144,910.556,1223,118.610702991,
190.403,182.0,5.128605171,459.488,953,152.71715639,
187.67,183.0,3.69067744459,535.078,993,161.841916437,
166.373,151.0,10.6810987731,551.228,1025,148.027416434,
