172.6772,155.0,11.3557650627,1100.8256,1753,203.58566154,
182.5672,168.0,6.46002199377,701.6292,1349,212.896572324,
181.8348,166.0,7.17350046769,913.9068,1713,221.232469845,
152.5842,116.0,16.5736088514,1189.6092,1717,239.376408352,
165.1242,134.0,15.0657351085,923.6316,1741,161.862050776,
186.8312,179.0,5.80137109311,479.2044,1063,196.745144338,
152.0108,117.0,18.9754547603,752.5168,1291,143.257100759,
180.1424,164.0,6.84109072005,1026.012,1713,245.1121471,
155.5394,131.0,10.7833412095,959.0836,1523,200.950314782,
149.1678,75.0,23.5063149634,823.7484,1289,160.750820519,
162.7776,129.0,13.2060947384,664.4516,1205,184.332180743,
163.776,136.0,13.4489190644,1468.5636,2285,143.752039134,
148.3212,116.0,11.6844525143,1182.5492,1799,206.769783042,
168.047,142.0,9.23484656072,977.6676,1747,207.994922799,
92.8912,63.0,37.0995170125,1021.632,1725,252.047942614,
132.3252,70.0,34.1334475985,807.7392,1833,219.637437572,
160.9064,102.0,17.9867962417,1102.4036,1899,258.738874364,
169.1076,141.0,10.3860494049,904.086,1427,169.37583477,
167.6702,138.0,10.1875331636,1168.4008,1875,234.658753426,
160.035,133.0,15.7411745115,426.9548,1033,133.214270846,
165.344,96.0,17.6424166145,818.5556,1465,188.132442999,
150.8558,112.0,16.2846494086,1011.9368,1569,242.793691857,
159.2166,144.0,10.10220196,1234.0948,1839,205.271115876,
85.8698,65.0,35.1845711635,879.674,1463,183.453940061,
152.912,136.0,13.7221665928,866.6772,1525,193.454070518,
177.5732,157.0,9.1416760914,590.244,1139,162.914887177,
76.158,53.0,36.4334549007,1017.6436,1463,184.827965901,
176.9884,133.0,9.91313600431,911.516,1547,198.220445323,
112.8212,53.0,41.6050481379,852.8312,1563,201.553427921,
142.257,103.0,16.4004558168,1093.9296,1763,184.432920716,
77.6638,53.0,35.5588803193,1250.1592,1879,198.720419322,
170.4776,156.0,7.0811509121,957.0352,1529,233.777977494,
92.9198,64.0,37.0294716133,864.4108,1427,200.903182761,
