180.25,153.0,9.2531886396,831.856,1359,219.269649665,
160.404,141.0,11.883298532,1691.642,2295,368.28458539,
158.975,132.0,15.5765970289,1646.806,2241,356.196381739,
172.915,165.0,6.51627002203,968.592,1661,272.453492428,
183.779,171.0,5.00681126067,916.694,1373,191.404802354,
182.672,168.0,5.9270916983,782.178,1863,210.12841863,
168.969,152.0,8.20390388778,870.47,1247,145.39657183,
149.31,120.0,12.0645721018,1462.85,2195,265.735502897,
176.895,155.0,8.04487259066,1432.006,1983,206.539352095,
154.664,93.0,26.529174582,571.696,1061,161.881350328,
183.494,168.0,5.56632410124,1231.262,1737,219.61100008,
185.665,180.0,4.25167908008,965.884,1691,254.203765794,
183.468,178.0,2.42053217289,1532.83,2085,230.216105214,
169.058,153.0,6.6906379367,1123.884,1735,270.069936394,
165.956,145.0,11.2138335996,1368.712,1873,221.999813189,
186.653,178.0,5.29665847493,685.418,1309,230.565229981,
159.72,145.0,11.2096208678,1267.074,1921,227.390726557,
186.562,181.0,4.58237449364,706.898,1207,248.273384792,
180.952,167.0,3.988194579,1075.526,1921,255.596195832,
170.827,152.0,10.9380560887,1033.67,1347,122.649464328,
171.057,164.0,5.98195210613,1073.35,1855,317.886019667,
181.639,159.0,6.82236608516,1278.388,2011,322.868483219,
177.29,141.0,9.23601104374,1125.246,1569,196.757616076,
186.443,178.0,5.37966086292,760.576,1267,190.33441156,
120.865,71.0,29.3322480386,761.264,1197,150.569911682,
186.663,180.0,4.70206667328,927.078,1567,322.163855695,
182.177,167.0,4.74780696743,1522.42,1945,226.615620821,
157.606,85.0,25.5585751559,1179.28,1661,241.203983383,
183.41,164.0,6.10146703671,1117.61,1671,220.924258288,
187.847,179.0,7.89034796444,957.682,1407,233.554025604,
186.43,180.0,4.20108319365,1314.316,1825,323.429689645,
137.88,74.0,31.6557356572,1255.032,2089,193.823236419,
143.905,86.0,22.4850611518,635.554,1165,167.6299051,
174.331,148.0,9.48764665236,679.494,1449,203.415849835,
157.306,141.0,11.9589449367,906.448,1369,229.152192431,
186.265,181.0,4.4974187041,638.746,1459,356.580408161,
