190.955,182.0,7.61911904356,142.318,275,23.400232392,
185.5,179.0,6.2408332777,50.79,199,20.4942894485,
185.495,180.0,5.38776159458,159.578,383,28.4309323801,
186.356,181.0,5.06352288432,74.23,215,19.9132895324,
183.582,178.0,5.08677461659,215.178,355,33.7352681329,
190.867,181.0,7.78327122745,91.624,231,24.6294665797,
189.768,181.0,7.31369783352,20.92,151,17.1974881887,
187.881,178.0,7.17961273329,90.636,271,32.3741178104,
187.919,181.0,6.1625026572,193.78,375,30.9454940177,
186.737,181.0,4.97873789228,124.654,257,23.8910084341,
188.467,182.0,5.85806375862,79.724,225,22.6871731161,
189.863,182.0,6.26883011414,134.816,291,26.6522446334,
186.766,179.0,6.42644878607,37.256,175,19.816519977,
186.742,180.0,5.90808226077,64.218,231,23.9355901536,
188.515,181.0,6.05159276555,77.014,253,21.3776472981,
191.058,182.0,7.62237731945,8.036,135,20.0467130473,
186.915,177.0,7.54107253645,143.244,325,24.5554976329,
189.025,181.0,6.10920412165,188.194,373,38.2503642336,
189.134,182.0,6.13596316808,25.116,175,19.1374644088,
188.249,181.0,5.6737112193,25.018,147,18.1225736583,
166.366,133.0,22.1730927928,157.302,285,29.5645868566,
187.872,180.0,6.63005399676,155.426,293,21.6916233602,
189.971,181.0,7.34657464401,33.878,163,20.4642399321,
190.63,182.0,6.63242791141,15.302,143,17.6748633941,
185.615,180.0,5.95774915551,175.61,345,36.1116033984,
187.505,180.0,6.62947773207,42.254,193,24.7077211414,
185.152,175.0,7.44975811688,142.952,291,32.0529202414,
189.17,181.0,6.80434420058,34.912,223,19.6654075981,
191.314,182.0,7.26177691753,64.978,219,22.667587344,
185.736,179.0,6.74568780778,115.176,307,26.1813869762,
186.067,180.0,5.96192175393,31.09,153,18.6142928955,
