152.576,123.0,21.2100264969,324.151,643,81.2402190974,
189.687,181.0,5.24414254192,99.757,497,68.3221263647,
174.592,166.0,9.83435488479,162.059,469,76.2427997846,
157.4205,135.0,20.6277647783,263.595,737,80.6612172918,
148.6975,104.0,28.8572866665,163.572,595,85.2585292859,
161.999,146.0,17.8252909934,256.124,775,92.1351649697,
171.434,150.0,17.0041948942,169.935,525,79.2189862028,
172.802,156.0,12.1354767521,126.639,425,72.5446874623,
170.4875,156.0,12.8660344998,295.301,597,71.7944802823,
156.697,133.0,19.8631113122,270.228,699,79.2577063509,
155.5635,134.0,21.3715223545,251.45,613,83.1254804497,
107.524,53.0,55.287561205,221.419,669,72.0491945757,
184.8765,179.0,4.6835080602,169.602,581,71.9098157139,
134.6695,53.0,41.2048209528,208.272,529,86.1849523757,
175.6495,157.0,10.8737596879,227.155,537,70.9540271937,
162.95,124.0,16.7356356318,189.612,603,74.5267566448,
166.3395,150.0,16.2313967283,134.524,463,66.9439573375,
155.0615,104.0,24.5166620434,157.596,469,66.4884710608,
186.1115,181.0,5.28517433487,114.721,381,65.4651064232,
153.2645,136.0,19.3807259861,183.538,485,82.5483770646,
160.85,138.0,18.8864634064,208.014,541,75.5008596242,
149.467,66.0,34.8934078445,166.916,485,63.8829628618,
167.606,143.0,14.8222050991,229.793,693,84.5669743517,
150.355,100.0,25.3590807207,223.218,593,78.7636494584,
156.4055,141.0,18.4348601771,282.59,545,70.7522148063,
155.194,133.0,22.4065919765,216.86,571,97.7969140617,
173.2905,153.0,11.0391172541,126.843,635,62.87884661,
154.1145,103.0,28.4553754105,231.945,773,90.3591111897,
158.3895,137.0,19.7496782189,257.028,611,85.6931223378,
154.19,119.0,23.1964415374,232.043,563,77.6925360057,
150.9795,113.0,27.821953198,245.757,517,71.3882690013,
159.0145,140.0,19.5396849962,246.208,519,60.3424621307,
