161.718,148.0,11.8657690859,685.558,1091,135.573908389,
154.683,136.0,12.3728133826,638.096,1019,120.368130267,
181.476,164.0,6.09240707767,970.164,1567,253.499232946,
185.948,180.0,4.26981217385,472.218,827,135.943136921,
179.885,154.0,9.8993825565,557.434,945,131.659346968,
169.304,155.0,9.5224778288,580.054,981,119.623865027,
160.395,149.0,13.2068533345,871.6,1365,236.387766181,
146.414,116.0,13.8870660688,816.084,1295,160.104094089,
151.194,120.0,14.6480839703,730.906,1039,122.382593386,
180.071,156.0,9.20803773885,716.588,1113,125.54909102,
149.627,120.0,12.7657303356,910.416,1293,135.124930875,
187.325,180.0,6.41243908353,491.238,975,184.174904251,
180.418,155.0,6.97934638774,467.392,985,156.765934871,
166.066,155.0,8.34887082185,691.434,1211,224.948651127,
178.228,154.0,8.62670365783,570.126,1043,155.873949472,
178.083,152.0,10.227810665,496.092,881,119.472371434,
186.679,179.0,5.3548070927,566.056,1019,179.332598442,
187.255,179.0,5.48433906683,503.582,999,144.3687545,
177.323,133.0,11.0133859916,690.488,1191,220.938095076,
185.821,181.0,3.93356822745,363.334,677,150.318423502,
172.03,165.0,7.04536017532,584.7,1273,217.177526462,
158.85,110.0,15.9397459202,1043.208,1511,172.505642621,
172.142,167.0,6.05869920032,613.996,1367,211.772916078,
156.754,142.0,12.6711279687,1147.824,1567,209.528138979,
180.854,158.0,7.73490038721,820.134,1507,246.71865362,
166.67,138.0,13.7440568974,1030.024,1513,174.199585028,
183.177,175.0,3.48764548084,509.528,891,150.221600364,
162.972,140.0,12.240801281,893.566,1289,113.62142247,
156.446,99.0,16.6137016947,1045.854,1563,199.183138553,
159.571,141.0,11.467997166,609.964,1055,199.346408806,
